Matrícula;Data Afastamento;Data Retorno;Motivo
34886;24/12/2013;04/01/2014;Férias
34886;11/02/2013;27/02/2013;Férias
34886;21/05/2012;04/06/2012;Férias
34886;06/02/2012;26/02/2012;Férias
34886;22/08/2011;05/09/2011;Férias
34886;20/09/2010;30/09/2010;Férias
34886;02/08/2010;22/08/2010;Férias
34888;02/06/2015;;Demissão
34888;15/02/2015;01/04/2015;Auxilio Doença
34888;08/12/2014;07/01/2015;Férias
34888;03/03/2014;23/03/2014;Férias
34888;12/08/2013;01/09/2013;Férias
34888;09/04/2012;29/04/2012;Férias
34888;25/10/2011;26/12/2011;Auxilio Doença
34888;15/08/2011;04/09/2011;Férias
34888;21/12/2009;10/01/2010;Férias
34889;11/11/2013;;Demissão
34889;26/08/2013;15/09/2013;Férias
34889;11/06/2012;27/07/2012;Auxilio Doença
34889;21/05/2012;10/06/2012;Férias
34889;22/08/2011;04/09/2011;Férias
34889;30/09/2010;03/04/2011;Auxilio Doença
34889;20/09/2010;30/09/2010;Férias
34889;16/08/2010;09/09/2010;Férias
34891;20/09/2010;;Demissão
34891;19/11/2009;21/03/2010;Auxilio Doença
34891;19/10/2009;18/11/2009;Férias
34892;02/07/2012;;Demissão
34892;06/05/2012;20/05/2012;Férias
34892;04/10/2011;24/10/2011;Férias
34892;21/08/2011;04/09/2011;Férias
34892;17/04/2011;27/04/2011;Férias
34892;11/04/2010;01/05/2010;Férias
34892;22/12/2009;01/01/2010;Férias
34893;10/12/2018;;Demissão
34893;29/10/2018;28/11/2018;Férias
34893;13/08/2018;12/09/2018;Férias
34893;14/08/2017;03/09/2017;Férias
34893;10/08/2016;20/08/2016;Férias
34893;21/12/2015;08/01/2016;Férias
34893;28/06/2015;01/07/2015;Férias
34893;15/06/2015;28/06/2015;Férias
34893;15/12/2014;01/01/2015;Férias
34893;19/05/2014;08/06/2014;Férias
34893;01/07/2013;21/07/2013;Férias
34893;02/07/2012;22/07/2012;Férias
34893;07/02/2011;27/02/2011;Férias
34893;25/01/2010;14/02/2010;Férias
34894;13/09/2016;;Demissão
34894;21/12/2015;02/01/2016;Férias
34894;23/11/2015;13/12/2015;Férias
34894;03/08/2015;21/08/2015;Férias
34894;22/10/2014;08/12/2014;Auxilio Doença
34894;23/12/2013;04/01/2014;Férias
34894;14/10/2013;03/11/2013;Férias
34894;11/03/2013;31/03/2013;Férias
34894;17/10/2012;01/12/2012;Auxilio Doença
34894;20/01/2012;30/01/2012;Férias
34894;19/12/2011;18/01/2012;Férias
34894;08/11/2010;28/11/2010;Férias
34894;04/01/2010;22/01/2010;Férias
34894;06/04/2009;04/08/2009;Licença Maternidade
34894;04/03/2009;04/04/2009;Auxilio Doença
34900;05/11/2009;;Demissão
34900;25/05/2009;22/09/2009;Licença Maternidade
34901;08/05/2013;;Demissão
34901;28/01/2013;07/02/2013;Férias
34901;25/06/2012;05/07/2012;Férias
34901;20/01/2012;30/01/2012;Férias
34901;19/12/2011;18/01/2012;Férias
34901;14/02/2011;06/03/2011;Férias
34901;29/07/2010;30/10/2010;Auxilio Doença
34901;04/01/2010;07/01/2010;Férias
34901;09/02/2009;19/02/2009;Férias
34908;01/02/2010;;Demissão
34909;04/09/2019;23/09/2019;Férias
34909;20/12/2018;31/12/2018;Férias
34909;05/11/2018;05/12/2018;Férias
34909;11/12/2017;10/01/2018;Férias
34909;12/12/2016;11/01/2017;Férias
34909;18/01/2016;22/01/2016;Férias
34909;07/12/2015;02/01/2016;Férias
34909;27/10/2014;16/11/2014;Férias
34909;02/12/2013;01/01/2014;Férias
34909;16/03/2013;03/06/2013;Seguro Acidente de Trabalho
34909;07/05/2012;27/05/2012;Férias
34909;31/10/2011;20/11/2011;Férias
34909;07/02/2011;27/02/2011;Férias
34909;01/02/2010;04/02/2010;Férias
34909;09/02/2009;19/02/2009;Férias
34910;12/06/2015;;Demissão
34910;04/05/2015;14/05/2015;Férias
34910;08/09/2014;28/09/2014;Férias
34910;26/08/2013;15/09/2013;Férias
34910;20/08/2012;09/09/2012;Férias
34910;03/01/2012;13/01/2012;Férias
34910;15/08/2011;04/09/2011;Férias
34910;18/02/2011;28/03/2011;Auxilio Doença
34910;09/08/2010;29/08/2010;Férias
34911;19/11/2008;;Demissão
34912;01/02/2012;;Demissão
34912;04/10/2011;24/10/2011;Férias
34912;21/08/2011;10/09/2011;Férias
34912;09/08/2010;29/08/2010;Férias
34913;09/04/2010;;Demissão
34913;22/12/2009;01/01/2010;Férias
34914;19/01/2009;;Demissão
34915;13/10/2015;;Demissão
34915;06/07/2015;20/07/2015;Férias
34915;08/06/2015;14/06/2015;Férias
34915;04/05/2015;14/05/2015;Férias
34915;15/12/2014;26/12/2014;Férias
34915;14/03/2014;17/03/2014;Férias
34915;06/03/2014;14/03/2014;Férias
34915;24/12/2013;04/01/2014;Férias
34915;21/10/2013;01/11/2013;Férias
34915;28/01/2013;27/02/2013;Férias
34915;06/02/2012;26/02/2012;Férias
34915;01/11/2011;11/11/2011;Férias
34915;04/07/2011;24/07/2011;Férias
34915;05/07/2010;23/07/2010;Férias
34916;30/09/2019;19/10/2019;Férias
34916;24/09/2019;25/09/2019;Atestado Médico
34916;27/05/2019;15/06/2019;Férias
34916;20/12/2018;31/12/2018;Férias
34916;13/09/2018;14/12/2018;Auxilio Doença
34916;13/08/2018;12/09/2018;Férias
34916;14/08/2017;01/09/2017;Férias
34916;19/12/2016;31/12/2016;Férias
34916;25/07/2016;27/07/2016;Férias
34916;10/12/2015;02/01/2016;Férias
34916;29/07/2015;03/08/2015;Férias
34916;20/07/2015;29/07/2015;Férias
34916;04/05/2015;14/05/2015;Férias
34916;15/12/2014;26/12/2014;Férias
34916;08/09/2014;27/09/2014;Férias
34916;24/12/2013;04/01/2014;Férias
34916;04/03/2013;24/03/2013;Férias
34916;16/07/2012;05/08/2012;Férias
34916;22/08/2011;11/09/2011;Férias
34916;14/06/2010;04/07/2010;Férias
34917;18/01/2010;;Demissão
34918;18/07/2009;;Demissão
34919;17/06/2015;;Demissão
34919;04/05/2015;14/05/2015;Férias
34919;09/03/2015;19/03/2015;Férias
34919;07/07/2014;27/07/2014;Férias
34919;04/12/2013;03/01/2014;Férias
34919;11/03/2013;31/03/2013;Férias
34919;20/01/2012;30/01/2012;Férias
34919;09/01/2012;20/01/2012;Férias
34919;19/12/2011;07/01/2012;Férias
34919;22/08/2011;01/09/2011;Férias
34919;31/01/2011;14/02/2011;Férias
34919;12/11/2010;28/12/2010;Auxilio Doença
34919;05/07/2010;23/07/2010;Férias
34920;01/03/2012;;Demissão
34920;19/12/2011;29/12/2011;Férias
34920;06/06/2011;03/12/2011;Licença Maternidade
34920;23/05/2011;04/06/2011;Férias
34920;23/08/2010;08/09/2010;Férias
34920;04/01/2010;18/01/2010;Férias
34921;01/12/2008;;Demissão
34922;21/01/2009;;Demissão
34923;11/09/2018;;Demissão
34923;05/02/2018;01/03/2018;Férias
34923;22/08/2016;11/09/2016;Férias
34923;10/08/2016;20/08/2016;Férias
34923;21/12/2015;20/01/2016;Férias
34923;13/07/2015;19/07/2015;Férias
34923;04/05/2015;14/05/2015;Férias
34923;30/03/2015;13/04/2015;Férias
34923;18/08/2014;26/08/2014;Férias
34923;06/03/2014;17/03/2014;Férias
34923;24/12/2013;04/01/2014;Férias
34923;19/08/2013;08/09/2013;Férias
34923;06/08/2012;26/08/2012;Férias
34923;22/08/2011;04/09/2011;Férias
34923;18/04/2011;28/04/2011;Férias
34923;16/08/2010;05/09/2010;Férias
34924;09/10/2009;;Demissão
34925;13/06/2014;;Demissão
34925;24/12/2013;04/01/2014;Férias
34925;24/06/2013;10/07/2013;Férias
34925;21/05/2012;04/06/2012;Férias
34925;06/02/2012;26/02/2012;Férias
34925;05/09/2011;18/09/2011;Férias
34925;20/09/2010;30/09/2010;Férias
34925;05/07/2010;25/07/2010;Férias
34931;14/12/2012;;Demissão
34931;02/04/2012;22/04/2012;Férias
34931;02/05/2011;22/05/2011;Férias
34931;02/08/2010;22/08/2010;Férias
34931;22/12/2009;01/01/2010;Férias
34932;17/06/2019;03/07/2019;Férias
34932;17/12/2018;31/12/2018;Férias
34932;13/08/2018;23/08/2018;Férias
34932;18/12/2017;07/01/2018;Férias
34932;19/06/2017;11/07/2017;Férias
34932;12/08/2016;20/08/2016;Férias
34932;10/08/2016;12/08/2016;Férias
34932;20/02/2016;06/05/2016;Seguro Acidente de Trabalho
34932;21/12/2015;02/01/2016;Férias
34932;15/06/2015;01/07/2015;Férias
34932;20/04/2015;10/05/2015;Férias
34932;16/06/2014;06/07/2014;Férias
34932;26/08/2013;15/09/2013;Férias
34932;20/02/2012;21/03/2012;Férias
34932;08/08/2011;28/08/2011;Férias
34932;06/01/2011;07/03/2011;Auxilio Doença
34932;02/02/2009;04/03/2009;Férias
34941;05/03/2009;;Demissão
34941;25/12/2008;29/12/2008;Licença Remunerada
34941;17/12/2008;25/12/2008;Férias
34942;11/06/2010;;Demissão
34942;22/01/2009;01/02/2009;Licença Remunerada
34942;19/01/2009;22/01/2009;Férias
34942;23/12/2008;29/12/2008;Licença Remunerada
34942;15/12/2008;23/12/2008;Férias
34943;09/06/2015;;Demissão
34943;23/06/2014;05/07/2014;Férias
34943;30/03/2014;14/04/2014;Férias
34943;17/03/2014;30/03/2014;Férias
34943;23/12/2013;07/01/2014;Férias
34943;05/11/2013;07/11/2013;Férias
34943;28/10/2013;05/11/2013;Férias
34943;12/08/2013;24/08/2013;Férias
34943;17/02/2013;27/02/2013;Férias
34943;28/01/2013;17/02/2013;Férias
34943;21/12/2012;31/12/2012;Férias
34943;28/05/2012;27/06/2012;Férias
34943;31/10/2011;16/11/2011;Férias
34943;07/03/2011;21/03/2011;Férias
34943;08/11/2010;28/11/2010;Férias
34943;16/12/2008;28/12/2008;Licença Remunerada
34943;08/12/2008;16/12/2008;Férias
34944;21/01/2011;;Demissão
34944;22/03/2010;21/04/2010;Férias
34944;25/12/2008;29/12/2008;Licença Remunerada
34944;17/12/2008;25/12/2008;Férias
34945;13/05/2009;;Demissão
34945;25/12/2008;29/12/2008;Licença Remunerada
34945;17/12/2008;25/12/2008;Férias
34946;01/04/2009;;Demissão
34946;25/12/2008;29/12/2008;Licença Remunerada
34946;17/12/2008;25/12/2008;Férias
34947;15/07/2011;;Demissão
34947;17/01/2011;06/02/2011;Férias
34947;22/02/2010;24/03/2010;Férias
34947;25/12/2008;29/12/2008;Licença Remunerada
34947;17/12/2008;25/12/2008;Férias
34948;15/05/2015;;Demissão
34948;01/09/2014;04/09/2014;Licença Remunerada
34948;16/06/2014;05/07/2014;Férias
34948;27/02/2014;08/03/2014;Férias
34948;17/02/2014;27/02/2014;Férias
34948;23/12/2013;12/01/2014;Férias
34948;28/10/2013;27/11/2013;Férias
34948;05/11/2012;05/12/2012;Férias
34948;07/11/2011;07/12/2011;Férias
34948;17/05/2010;06/06/2010;Férias
34948;25/12/2008;29/12/2008;Licença Remunerada
34948;17/12/2008;25/12/2008;Férias
34949;30/12/2009;;Demissão
34949;22/01/2009;01/02/2009;Licença Remunerada
34949;19/01/2009;22/01/2009;Férias
34949;30/12/2008;01/01/2009;Licença Remunerada
34949;22/12/2008;30/12/2008;Férias
34950;06/06/2014;;Demissão
34950;23/12/2013;12/01/2014;Férias
34950;06/05/2013;26/05/2013;Férias
34950;05/09/2012;31/10/2012;Auxilio Doença
34950;06/06/2012;31/07/2012;Seguro Acidente de Trabalho
34950;16/01/2012;05/02/2012;Férias
34950;11/07/2011;31/07/2011;Férias
34950;09/08/2010;29/08/2010;Férias
34950;29/04/2010;01/07/2010;Seguro Acidente de Trabalho
34950;25/12/2008;29/12/2008;Licença Remunerada
34950;17/12/2008;25/12/2008;Férias
34951;02/02/2009;;Demissão
34951;22/01/2009;01/02/2009;Licença Remunerada
34951;19/01/2009;22/01/2009;Férias
34951;25/12/2008;29/12/2008;Licença Remunerada
34951;17/12/2008;25/12/2008;Férias
34952;05/01/2009;;Demissão
34952;16/12/2008;28/12/2008;Licença Remunerada
34952;08/12/2008;16/12/2008;Férias
34953;19/01/2009;;Demissão
34953;16/12/2008;28/12/2008;Licença Remunerada
34953;08/12/2008;16/12/2008;Férias
34954;12/04/2010;;Demissão
34954;27/07/2009;24/11/2009;Licença Maternidade
34954;16/12/2008;28/12/2008;Licença Remunerada
34954;08/12/2008;16/12/2008;Férias
34955;17/09/2009;;Demissão
34955;25/12/2008;29/12/2008;Licença Remunerada
34955;17/12/2008;25/12/2008;Férias
34956;12/03/2009;;Demissão
34956;16/12/2008;28/12/2008;Licença Remunerada
34956;08/12/2008;16/12/2008;Férias
34963;01/11/2018;15/08/2019;Auxilio Doença
34963;01/01/2016;30/10/2018;Suspensão Contrato de Trabalho
34963;26/08/2013;01/01/2016;Auxilio Doença
34963;01/02/2012;26/08/2013;Auxilio Doença
34963;22/06/2011;01/02/2012;Auxilio Doença
34963;03/05/2010;02/06/2010;Férias
34963;25/12/2008;29/12/2008;Licença Remunerada
34963;17/12/2008;25/12/2008;Férias
34965;02/07/2010;;Demissão
34965;07/06/2010;01/07/2010;Férias
34965;25/12/2008;29/12/2008;Licença Remunerada
34965;17/12/2008;25/12/2008;Férias
34969;19/01/2010;;Demissão
34969;21/12/2009;10/01/2010;Férias
34974;10/10/2011;;Demissão
34974;22/08/2011;05/09/2011;Férias
34974;18/04/2011;28/04/2011;Férias
34974;23/08/2010;06/09/2010;Férias
34974;22/12/2009;01/01/2010;Férias
34990;13/02/2009;;Demissão
34991;20/11/2008;;Demissão
34992;15/09/2014;;Demissão
34992;22/04/2014;11/05/2014;Férias
34992;24/12/2013;04/01/2014;Férias
34992;27/06/2013;07/07/2013;Férias
34992;22/04/2013;12/05/2013;Férias
34992;23/09/2012;09/10/2012;Férias
34992;06/05/2012;20/05/2012;Férias
34992;11/09/2011;11/10/2011;Férias
34992;26/09/2010;16/10/2010;Férias
34992;22/12/2009;01/01/2010;Férias
34993;05/02/2014;;Demissão
34993;24/12/2013;04/01/2014;Férias
34993;21/10/2013;03/11/2013;Férias
34993;07/04/2013;27/04/2013;Férias
34993;18/03/2012;07/04/2012;Férias
34993;21/08/2011;10/09/2011;Férias
34993;26/09/2010;20/10/2010;Férias
34994;18/06/2009;;Demissão
34995;17/02/2009;;Demissão
34996;07/12/2009;;Demissão
34997;13/10/2009;;Demissão
34998;08/06/2015;;Demissão
34998;15/12/2014;26/12/2014;Férias
34998;12/05/2014;22/05/2014;Férias
34998;23/12/2013;22/01/2014;Férias
34998;06/05/2013;26/05/2013;Férias
34998;20/08/2012;09/09/2012;Férias
34998;13/10/2011;23/10/2011;Férias
34998;08/08/2011;28/08/2011;Férias
34998;29/03/2010;18/04/2010;Férias
34999;13/10/2009;;Demissão
35000;20/08/2010;;Demissão
35000;04/01/2010;04/05/2010;Licença Maternidade
35000;22/12/2009;01/01/2010;Férias
35001;15/06/2009;;Demissão
35002;08/05/2009;;Demissão
35003;12/02/2010;;Demissão
35004;07/12/2009;;Demissão
35005;18/03/2009;;Demissão
35006;08/06/2015;;Demissão
35006;04/05/2015;14/05/2015;Férias
35006;13/04/2015;23/04/2015;Férias
35006;14/07/2014;30/07/2014;Férias
35006;03/07/2014;06/07/2014;Licença Não Remunerada
35006;04/01/2014;03/07/2014;Licença Maternidade
35006;24/12/2013;04/01/2014;Férias
35006;16/12/2013;24/12/2013;Licença Não Remunerada
35006;31/10/2013;03/11/2013;Férias
35006;21/10/2013;31/10/2013;Férias
35006;15/09/2013;05/10/2013;Férias
35006;05/08/2013;15/08/2013;Férias
35006;06/08/2012;26/08/2012;Férias
35006;03/01/2012;13/01/2012;Férias
35006;26/09/2011;10/10/2011;Férias
35006;20/07/2011;06/09/2011;Auxilio Doença
35006;18/04/2011;28/04/2011;Férias
35006;06/09/2010;26/09/2010;Férias
35007;12/01/2011;;Demissão
35007;13/09/2010;03/10/2010;Férias
35008;21/01/2009;;Demissão
35009;09/10/2009;;Demissão
35010;13/02/2009;;Demissão
35011;15/05/2009;;Demissão
35012;12/06/2009;;Demissão
35013;08/10/2009;;Demissão
35014;18/05/2009;;Demissão
35015;21/01/2009;;Demissão
35016;08/06/2015;;Demissão
35016;04/05/2015;14/05/2015;Férias
35016;13/04/2015;23/04/2015;Férias
35016;15/09/2014;05/10/2014;Férias
35016;12/05/2014;22/05/2014;Férias
35016;05/08/2013;04/09/2013;Férias
35016;06/08/2012;26/08/2012;Férias
35016;13/10/2011;23/10/2011;Férias
35016;12/09/2011;12/10/2011;Férias
35016;13/09/2010;03/10/2010;Férias
35017;16/05/2013;;Demissão
35017;17/12/2012;16/01/2013;Férias
35017;19/12/2011;18/01/2012;Férias
35017;20/12/2010;09/01/2011;Férias
35017;21/12/2009;10/01/2010;Férias
35018;05/02/2010;;Demissão
35019;17/07/2009;;Demissão
35020;10/12/2014;;Demissão
35020;20/10/2014;07/11/2014;Férias
35020;26/06/2014;12/08/2014;Auxilio Doença
35020;24/02/2014;20/03/2014;Férias
35020;29/10/2013;15/12/2013;Auxilio Doença
35020;05/08/2013;04/09/2013;Férias
35020;17/09/2012;07/10/2012;Férias
35020;16/01/2012;14/07/2012;Licença Maternidade
35020;13/10/2011;23/10/2011;Férias
35020;12/09/2011;02/10/2011;Férias
35020;18/04/2011;28/04/2011;Férias
35020;25/10/2010;14/11/2010;Férias
35020;05/08/2010;06/10/2010;Auxilio Doença
35021;09/06/2015;;Demissão
35021;04/05/2015;03/06/2015;Férias
35021;30/10/2014;28/04/2015;Licença Maternidade
35021;30/06/2014;09/07/2014;Férias
35021;12/05/2014;22/05/2014;Férias
35021;24/12/2013;04/01/2014;Férias
35021;12/08/2013;01/09/2013;Férias
35021;17/06/2013;27/06/2013;Férias
35021;13/08/2012;12/09/2012;Férias
35021;12/09/2011;02/10/2011;Férias
35021;09/08/2010;29/08/2010;Férias
35022;12/12/2008;;Demissão
35023;15/02/2016;;Demissão
35023;21/12/2015;04/01/2016;Licença Remunerada
35023;01/06/2014;23/10/2015;Suspensão Contrato de Trabalho
35023;13/04/2012;01/06/2014;Auxilio Doença
35023;03/01/2012;13/01/2012;Férias
35023;01/11/2011;11/11/2011;Férias
35023;05/09/2011;29/09/2011;Férias
35023;20/09/2010;06/10/2010;Férias
35023;01/04/2009;02/06/2009;Auxilio Doença
35024;09/12/2008;;Demissão
35025;21/01/2009;;Demissão
35026;20/10/2010;;Demissão
35026;12/07/2010;07/09/2010;Auxilio Doença
35026;03/09/2009;27/05/2010;Auxilio Doença
35026;19/01/2009;22/08/2009;Auxilio Doença
35027;13/06/2013;;Demissão
35027;12/03/2012;22/03/2012;Férias
35027;03/01/2012;13/01/2012;Férias
35027;01/11/2011;11/11/2011;Férias
35027;29/09/2011;13/10/2011;Férias
35027;18/04/2011;28/04/2011;Férias
35027;20/09/2010;10/10/2010;Férias
35028;21/01/2009;;Demissão
35029;12/09/2018;;Demissão
35029;01/06/2015;18/07/2018;Auxilio Doença
35029;24/12/2013;04/01/2014;Férias
35029;03/11/2011;30/03/2013;Auxilio Doença
35029;12/09/2011;30/09/2011;Férias
35029;13/06/2011;17/08/2011;Auxilio Doença
35029;04/10/2010;28/10/2010;Férias
35029;05/06/2010;03/10/2010;Licença Maternidade
35029;04/03/2010;05/06/2010;Auxilio Doença
35030;07/06/2010;;Demissão
35030;19/10/2009;04/01/2010;Auxilio Doença
35031;10/02/2009;;Demissão
35032;17/04/2009;;Demissão
35033;09/12/2009;;Demissão
35034;17/06/2009;;Demissão
35035;06/05/2010;;Demissão
35036;13/08/2015;;Demissão
35036;26/07/2015;03/08/2015;Férias
35036;20/07/2015;26/07/2015;Férias
35036;04/05/2015;14/05/2015;Férias
35036;30/03/2015;13/04/2015;Férias
35036;08/09/2014;16/09/2014;Férias
35036;06/03/2014;17/03/2014;Férias
35036;24/12/2013;04/01/2014;Férias
35036;19/08/2013;08/09/2013;Férias
35036;27/06/2013;07/07/2013;Férias
35036;06/02/2012;26/02/2012;Férias
35036;14/03/2011;03/04/2011;Férias
35036;28/03/2010;17/04/2010;Férias
35036;22/12/2009;01/01/2010;Férias
35037;04/10/2010;;Demissão
35037;16/08/2010;30/08/2010;Férias
35037;22/12/2009;01/01/2010;Férias
35038;19/05/2009;;Demissão
35039;13/04/2010;;Demissão
35039;22/02/2010;24/03/2010;Férias
35039;08/10/2009;05/02/2010;Licença Maternidade
35039;30/06/2009;08/10/2009;Auxilio Doença
35040;07/10/2016;;Demissão
35040;05/09/2016;15/09/2016;Férias
35040;21/08/2016;04/09/2016;Férias
35040;15/08/2016;21/08/2016;Férias
35040;21/12/2015;09/01/2016;Férias
35040;12/08/2015;17/08/2015;Férias
35040;03/08/2015;12/08/2015;Férias
35040;23/04/2015;03/05/2015;Férias
35040;15/12/2014;26/12/2014;Férias
35040;01/09/2014;01/10/2014;Férias
35040;22/07/2013;01/08/2013;Férias
35040;06/06/2013;16/06/2013;Férias
35040;27/05/2013;06/06/2013;Férias
35040;23/04/2012;23/05/2012;Férias
35040;12/09/2011;12/10/2011;Férias
35040;07/06/2010;27/06/2010;Férias
35041;07/07/2015;;Demissão
35041;25/05/2015;03/06/2015;Férias
35041;04/05/2015;14/05/2015;Férias
35041;15/12/2014;26/12/2014;Férias
35041;07/07/2014;15/07/2014;Férias
35041;06/03/2014;17/03/2014;Férias
35041;24/12/2013;04/01/2014;Férias
35041;22/07/2013;11/08/2013;Férias
35041;27/02/2012;08/03/2012;Férias
35041;03/01/2012;13/01/2012;Férias
35041;11/09/2011;01/10/2011;Férias
35041;17/04/2011;27/04/2011;Férias
35041;20/09/2010;03/10/2010;Férias
35041;22/12/2009;01/01/2010;Férias
35042;01/09/2009;;Demissão
35043;07/12/2010;;Demissão
35043;30/08/2010;19/09/2010;Férias
35043;19/06/2009;26/06/2009;Auxilio Doença
35044;05/02/2014;;Demissão
35044;02/09/2013;12/09/2013;Férias
35044;06/06/2013;16/06/2013;Férias
35044;27/05/2013;06/06/2013;Férias
35044;21/01/2013;06/02/2013;Férias
35044;01/09/2012;02/01/2013;Auxilio Doença
35044;21/05/2012;04/06/2012;Férias
35044;18/11/2011;19/04/2012;Auxilio Doença
35044;22/08/2011;11/09/2011;Férias
35044;18/04/2011;28/04/2011;Férias
35044;18/09/2010;19/12/2010;Auxilio Doença
35044;16/08/2010;05/09/2010;Férias
35044;15/01/2010;11/03/2010;Auxilio Doença
35045;21/01/2009;;Demissão
35046;04/01/2013;;Demissão
35046;21/05/2012;31/05/2012;Férias
35046;04/10/2011;24/10/2011;Férias
35046;12/09/2011;02/10/2011;Férias
35046;18/04/2011;28/04/2011;Férias
35046;06/09/2010;26/09/2010;Férias
35047;15/05/2009;;Demissão
35048;06/11/2008;;Demissão
35049;30/10/2012;;Demissão
35049;08/07/2012;24/07/2012;Férias
35049;06/05/2012;20/05/2012;Férias
35049;11/09/2011;01/10/2011;Férias
35049;17/04/2011;27/04/2011;Férias
35049;11/01/2011;22/02/2011;Auxilio Doença
35049;05/09/2010;25/09/2010;Férias
35049;22/12/2009;01/01/2010;Férias
35050;16/02/2009;;Demissão
35051;17/02/2009;;Demissão
35052;13/11/2018;;Demissão
35052;03/09/2018;03/10/2018;Férias
35052;05/09/2016;15/09/2016;Férias
35052;15/08/2016;04/09/2016;Férias
35052;04/07/2016;22/07/2016;Férias
35052;21/12/2015;02/01/2016;Férias
35052;10/08/2015;29/08/2015;Férias
35052;26/01/2015;25/07/2015;Licença Maternidade
35052;15/12/2014;26/12/2014;Férias
35052;25/08/2014;24/09/2014;Férias
35052;02/09/2013;22/09/2013;Férias
35052;17/06/2013;27/06/2013;Férias
35052;03/09/2012;03/10/2012;Férias
35052;15/08/2011;14/09/2011;Férias
35052;03/05/2010;23/05/2010;Férias
35052;10/08/2009;08/12/2009;Licença Maternidade
35053;04/12/2009;;Demissão
35054;10/11/2008;;Demissão
35055;17/01/2013;;Demissão
35055;20/08/2012;06/09/2012;Férias
35055;03/01/2012;16/01/2012;Férias
